Multivariate ENSO Index
1871 2015
-0.80	-0.60	-0.50	-0.50	-0.40	-0.00	0.50	0.80	0.90	0.90	1.00	0.90

0.70	0.40	0.10	-0.20	-0.70	-1.10	-1.20	-1.40	-1.50	-1.00	-0.80	-1.00

-1.00	-0.80	-0.50	-0.10	0.00	0.00	0.20	0.80	1.30	1.50	1.50	1.60

1.40	1.40	1.60	1.70	1.30	1.10	1.10	0.70	0.20	-0.00	-0.00	-0.00

0.00	0.20	0.20	-0.30	-0.40	-0.20	-0.40	-0.20	0.20	0.20	0.40	0.30

0.30	0.50	0.30	-0.00	-0.10	0.10	0.30	0.10	-0.50	-0.50	-0.30	-0.20

-0.10	-0.10	-0.20	-0.20	0.10	0.40	0.60	0.70	0.80	0.70	0.50	0.50

0.50	0.60	0.80	1.00	1.20	1.10	1.10	1.40	1.50	1.70	1.70	1.90

1.90	1.90	2.00	1.90	1.50	0.90	0.40	0.30	0.20	0.20	0.20	0.20

0.20	0.30	0.50	0.80	1.00	1.00	1.10	1.00	0.50	-0.10	-0.10	-0.00

-0.10	-0.10	-0.40	-0.50	-0.40	-0.70	-0.80	-0.80	-1.00	-1.00	-1.00	-1.10

-1.30	-1.20	-1.00	-0.70	-0.20	-0.10	-0.10	-0.20	0.00	0.10	-0.10	-0.10

-0.20	-0.30	-0.50	-0.50	-0.10	0.10	-0.10	0.00	0.30	0.40	0.40	0.40

0.20	0.20	0.30	0.40	0.50	0.50	0.30	0.20	0.20	0.10	0.30	0.40

0.30	0.20	0.20	0.10	-0.10	-0.30	-0.30	-0.10	0.20	0.30	0.20	-0.10

-0.30	-0.40	-0.50	-0.70	-1.00	-1.00	-1.20	-1.40	-1.20	-0.80	-0.60	-0.70

-0.80	-0.80	-1.00	-0.90	-0.40	0.00	0.30	0.60	0.90	0.70	0.30	0.30

0.70	0.90	1.20	1.40	1.40	1.40	1.40	1.10	1.00	1.00	0.90	1.00

1.40	1.60	1.80	2.10	2.30	2.00	1.50	1.50	1.50	1.40	1.60	1.60

1.30	1.00	0.90	0.80	0.40	-0.30	-0.70	-0.90	-0.90	-1.00	-1.10	-1.20

-1.30	-1.20	-0.80	-0.50	-0.00	0.40	0.50	0.10	-0.20	-0.40	-0.40	-0.30

-0.30	-0.00	0.20	0.30	0.20	0.20	0.10	0.00	-0.30	-0.30	-0.30	-0.40

-0.40	-0.40	-0.50	-0.40	-0.20	0.00	-0.40	-0.60	-0.50	-0.00	0.20	-0.00

-0.20	-0.20	-0.20	-0.20	-0.20	-0.20	-0.10	-0.00	0.10	0.40	0.30	0.20

0.20	0.10	-0.10	-0.30	-0.40	-0.20	-0.20	-0.50	-0.60	-0.70	-0.50	-0.40

-0.10	0.30	0.60	0.60	0.30	0.20	0.10	-0.00	-0.00	-0.10	-0.30	-0.20

0.10	-0.10	-0.30	-0.10	0.20	0.00	-0.50	-0.70	-0.60	-0.70	-1.00	-0.90

-1.00	-1.10	-1.30	-1.10	-1.40	-1.40	-1.30	-1.10	-0.60	-0.40	-1.20	-1.20

-1.10	-1.20	-1.20	-0.40	-0.30	0.40	0.70	0.80	0.80	0.70	0.70	0.50

0.40	0.10	0.10	0.20	-0.30	-0.70	-0.30	-0.20	0.40	0.30	-0.30	-0.10

0.00	0.40	0.20	0.70	0.80	0.20	0.40	0.20	0.50	0.10	0.00	0.30

-0.10	-0.00	0.20	-0.50	-1.50	-1.60	-1.40	-1.50	-1.20	-1.40	-1.10	-1.10

-0.80	-0.70	-1.10	-1.60	-1.60	-2.30	-2.00	-2.00	-1.80	-1.70	-1.80	-1.90

-1.40	-1.30	-1.40	-1.20	-1.30	-1.50	-1.20	-1.10	-1.40	-1.50	-1.00	-1.00

-0.90	-0.30	0.20	0.30	0.90	0.70	0.90	1.10	1.20	1.10	1.10	1.20

1.50	1.50	1.30	1.00	0.70	0.90	0.70	0.40	0.20	0.20	0.50	0.70

0.60	0.80	0.50	0.20	0.00	-0.00	-0.20	0.10	0.10	-0.10	-0.20	-0.30

-0.30	-0.30	-0.10	0.00	-0.30	-0.30	-0.40	-0.30	-0.50	-0.40	-0.30	-0.40

-0.20	-0.30	-0.10	0.00	-0.30	-0.10	-0.20	-0.20	-0.30	-0.50	-0.40	-0.60

-1.10	-1.00	-0.70	-1.00	-0.90	-0.90	-0.70	-0.50	-0.50	-0.70	-0.60	-0.50

-0.70	-0.80	-0.70	-0.80	-0.50	-0.10	0.40	0.60	0.80	0.80	0.90	0.70

0.90	0.40	-0.30	-0.60	-1.20	-1.10	-1.40	-1.50	-1.30	-1.20	-1.20	-0.90

-0.50	-0.30	-0.30	0.10	0.50	0.90	1.40	1.50	1.40	1.20	1.40	1.30

1.30	1.20	0.70	0.50	-0.20	-0.20	-0.20	0.20	-0.10	-0.00	0.00	-0.20

-0.50	-0.90	-1.10	-1.10	-0.40	-0.30	-0.60	-0.40	-0.60	-0.70	-0.40	-0.40

-0.60	-0.70	-0.60	-0.90	-1.10	-0.80	-0.60	-0.10	0.20	0.40	0.60	0.40

0.70	0.90	0.40	0.60	0.70	0.80	0.40	0.20	0.20	0.50	0.70	0.40

0.40	0.40	0.20	-0.10	-0.10	-0.70	-1.10	-1.00	-1.20	-1.10	-1.10	-1.20

-1.20	-1.50	-1.80	-1.90	-1.40	-1.40	-1.20	-1.20	-1.50	-1.40	-1.30	-1.00

-0.60	-0.40	-0.30	-0.20	0.50	1.10	1.90	1.80	1.50	1.60	1.70	1.70

1.70	1.50	0.80	0.50	-0.10	-0.80	-1.10	-1.40	-1.70	-1.70	-1.50	-1.90

-1.90	-1.80	-1.80	-1.70	-1.10	-0.60	-0.70	-0.60	-0.60	-1.10	-1.30	-0.90

-0.60	-0.60	-0.90	-1.00	-0.90	-1.10	-1.50	-1.70	-1.90	-2.00	-1.80	-1.80

-1.60	-1.40	-1.30	-1.20	-0.50	0.30	0.60	0.70	1.00	0.90	0.50	0.60

0.50	0.30	0.10	0.50	0.30	0.40	0.90	0.70	0.80	1.00	1.00	0.90

0.80	0.90	1.00	0.20	-0.40	-0.60	-0.40	-0.20	-0.40	-0.00	0.20	0.40

0.60	0.40	-0.00	0.30	0.40	0.40	0.40	0.60	0.80	0.60	0.70	1.00

0.70	0.60	0.70	0.90	0.90	0.90	0.80	0.30	0.30	0.20	0.20	0.10

-0.20	-0.20	0.50	0.60	0.10	-0.00	-0.00	-0.10	0.20	0.10	-0.10	-0.10

-0.30	-0.10	0.10	-0.00	0.40	1.00	1.60	1.80	1.80	2.00	2.40	2.40

2.70	2.90	3.00	2.80	2.50	2.20	1.70	1.10	0.40	0.00	-0.20	-0.20

-0.30	-0.60	0.10	0.30	0.10	-0.10	-0.10	-0.20	-0.10	0.00	-0.30	-0.60

-0.60	-0.60	-0.70	-0.50	-0.70	-0.10	-0.10	-0.40	-0.50	-0.10	-0.10	-0.30

-0.30	-0.20	0.10	-0.20	0.30	0.30	0.40	0.80	1.20	1.00	0.90	1.20

1.20	1.20	1.70	1.90	2.10	2.00	1.80	2.00	1.80	1.60	1.30	1.30

1.10	0.70	0.50	0.30	0.10	-0.60	-1.20	-1.40	-1.60	-1.30	-1.50	-1.30

-1.20	-1.30	-1.10	-0.80	-0.40	-0.20	-0.40	-0.50	-0.30	-0.30	-0.10	0.10

0.20	0.50	0.90	0.40	0.60	0.50	0.10	0.10	0.40	0.20	0.40	0.30

0.30	0.30	0.40	0.50	0.70	1.10	1.00	1.00	0.70	1.00	1.20	1.30

1.70	1.90	2.00	2.30	2.10	1.80	1.00	0.50	0.50	0.70	0.60	0.60

0.70	1.00	1.00	1.40	2.00	1.60	1.10	1.00	1.00	1.10	0.80	0.60

0.30	0.20	0.20	0.50	0.60	0.80	0.80	0.70	0.90	1.40	1.30	1.20

1.20	1.00	0.90	0.40	0.50	0.50	0.20	-0.20	-0.50	-0.50	-0.50	-0.60

-0.60	-0.60	-0.20	-0.50	-0.10	0.10	-0.20	-0.40	-0.50	-0.40	-0.20	-0.30

-0.50	-0.60	-0.20	0.50	1.20	2.30	2.80	3.00	3.00	2.40	2.50	2.30

2.50	2.80	2.70	2.60	2.20	1.20	0.30	-0.40	-0.70	-0.80	-1.20	-1.00

-1.20	-1.20	-1.10	-1.10	-0.70	-0.40	-0.50	-0.80	-1.00	-1.00	-1.10	-1.20

-1.20	-1.30	-1.20	-0.50	0.20	-0.00	-0.20	-0.10	-0.20	-0.40	-0.80	-0.60

-0.50	-0.70	-0.60	-0.20	0.20	0.00	0.30	0.40	-0.10	-0.30	-0.20	0.00

-0.00	-0.20	-0.20	0.40	0.80	0.90	0.60	0.90	0.80	1.00	1.10	1.10

1.20	0.90	0.80	0.30	0.10	0.10	0.10	0.20	0.40	0.50	0.50	0.30

0.30	0.30	-0.10	0.20	0.50	0.30	0.50	0.70	0.50	0.50	0.80	0.60

0.30	0.80	1.00	0.60	0.80	0.50	0.50	0.30	0.30	-0.20	-0.40	-0.60

-0.50	-0.50	-0.60	-0.70	-0.00	0.60	0.60	0.80	0.80	0.90	1.30	1.00

1.00	0.50	0.10	-0.10	0.20	-0.20	-0.30	-0.40	-1.20	-1.10	-1.20	-1.20

-1.00	-1.40	-1.60	-1.00	-0.40	0.20	0.00	-0.30	-0.60	-0.80	-0.60	-0.70

-0.80	-0.70	-0.70	-0.20	0.40	0.90	0.90	1.00	0.80	1.00	1.10	1.00

1.20	1.50	1.40	0.90	0.60	-0.30	-1.20	-1.80	-2.00	-1.90	-1.60	-1.60

-1.70	-1.60	-1.60	-1.50	-0.30	-0.00	-0.10	-0.50	-0.80	-1.00	-1.00	-1.00

-1.00	-0.70	-0.40	0.10	0.70	0.90	1.10	0.60	0.30	0.10	0.20	0.00

0.00	-0.20	-0.20	0.00	0.10	-0.20	-0.40	-0.60	-0.20	0.10	-0.10	-0.30

-0.30	-0.30	0.00	0.20	1.00	1.00	0.80	0.90	0.50	0.40	0.70	0.60

0.40	0.50	0.70	1.00	1.60	2.10	nan	nan	nan	nan	nan	nan
